quadgram,PMI
"('The', 'protein', 'component', 'plays')",20.142483797560956
"('RNA', 'polymerase', 'transcription', 'elongation')",20.14091826801522
"('Phage', 'tail', 'tube', 'protein,4Fe-4S')",20.129890570567845
"('protein', 'TP901', 'core', 'region')",20.11295781452491
"('secretion', 'outer', 'membrane', 'protein')",20.1104868700955
"('protein', 'tyrosine', 'kinase', 'activity')",20.102317339303568
"('Putative', 'peptidoglycan', 'binding', 'domain')",20.09789294200369
"('virus', 'tail', 'tube', 'protein')",20.069458712011958
"('tail', 'tape', 'measure', 'protein,3D')",20.03566995342735
"('Transglycosylase', 'SLT', 'domain', 'protein')",20.031366920545935
"('PFAM', 'PilT', 'protein', 'domain')",20.015678384897996
"('PFAM', 'CheW', 'domain', 'protein')",20.015678384897996
"('PFAM', 'IstB', 'domain', 'protein')",20.01567838489799
"('PFAM', 'SMC', 'domain', 'protein')",20.01567838489799
"('Single-strand', 'binding', 'protein', 'family,3D')",19.978938406905158
"('Thr', 'phosphatase', 'family', 'protein')",19.97835508198264
"('dehydrogenase', 'substrate', 'binding', 'domain')",19.959643003625963
"('synthetase', 'beta', 'subunit', 'family')",19.95311509354564
"('alpha', 'chain', 'like', 'domain')",19.94965550952955
"('PFAM', 'AIG2', 'family', 'protein')",19.94218599958885
"('PFAM', 'PEBP', 'family', 'protein')",19.942185999588844
"('Pfam', 'Glycosyl', 'transferase', 'family')",19.941430942986862
"('double-stranded', 'DNA', 'endodeoxyribonuclease', 'activity')",19.928854816501243
"('tape', 'measure', 'protein', 'TP901')",19.88501991795861
"('Gp25', 'family', 'protein,3D', 'domain')",19.87382637442125
"('initiation', 'factor', 'Spo0A', 'domain')",19.869155468027827
"('DNA', 'ligase', 'adenylation', 'domain')",19.86194235249115
"('NlpC', 'P60', 'family', 'protein')",19.835477903877063
"('DNA', 'polymerase', 'III', 'epsilon')",19.832518109213055
"('Uncharacterised', 'protein', 'family', 'UPF0102')",19.797740866420057
"('DNA', 'polymerase', 'family', ""A,5'-3"")",19.792721458210266
"('DNA', 'polymerase', 'family', ""A,3'-5"")",19.79272145821026
"('DNA', 'polymerase', 'type-Y', 'family')",19.79272145821026
"('cell', 'division', 'repeat', 'protein')",19.77065571500583
"('choloylglycine', 'hydrolase', 'family', 'protein')",19.751281555327402
"('Arc-like', 'DNA', 'binding', 'domain')",19.739346761431825
"('Phage', 'head', 'morphogenesis', 'protein')",19.727692114223764
"('Phage', 'tail', 'tape', 'measure')",19.72727024338463
"('Phage', 'recombination', 'protein', 'Bet')",19.69668332823843
"('kinase', 'kinase', 'protein', 'kinase')",19.690931063262717
"('Alpha-L-rhamnosidase', 'N-terminal', 'domain', 'protein')",19.68542435772124
"('Tex-like', 'protein', 'N-terminal', 'domain')",19.68542435772124
"('protein', 'domain', 'typically', 'associated')",19.675313041753952
"('DNA-directed', 'DNA', 'polymerase', 'activity')",19.665842348042872
"('transport', 'system', 'ATP-binding', 'protein')",19.6594351402004
"('PFAM', 'ATPase', 'family', 'associated')",19.632468660246566
"('PFAM', 'Glycosyl', 'transferase', 'family')",19.632203726807028
"('TIGRFAM', 'RNA', 'polymerase', 'sigma')",19.61650690286021
"('chromosome', 'replication,3D', 'domain', 'protein')",19.616089631514882
"(',Phage-related', 'minor', 'tail', 'protein')",19.610162542859875
"('DNA', 'repair', 'protein', 'MmcB-like')",19.567883145394624
"('Recombinational', 'DNA', 'repair', 'protein')",19.567883145394624
"('COG1484', 'DNA', 'replication', 'protein')",19.567883145394617
"('fiber', 'protein,3D', 'domain', 'protein')",19.565130124003524
"('Phage', 'terminase-like', 'protein', 'large')",19.561502648153272
"('small', 'molecule', 'binding', 'domain')",19.55977303282082
"('DNA', 'polymerase', 'type-B', 'family')",19.529687052376474
"('replication', 'protein', 'n,3D', 'domain')",19.52743783393158
"('Phage', 'replication', 'protein', 'CRI')",19.50887258906637
"('redox', 'disulfide', 'domain', 'protein')",19.49716753350667
"('Tape', 'measure', 'domain', 'protein')",19.378331303996823
"('DNA', 'polymerase', 'alpha', 'chain')",19.37706103360184
"('AAA', 'ATPase', 'central', 'domain')",19.36919088593335
"('Helicase', 'C-terminal', 'domain', 'protein')",19.355238486236203
"('DNA', 'primase', 'activity,3D', 'domain')",19.342047539393185
"('SMART', 'helix-turn-helix', 'domain', 'protein')",19.32426709916836
"('PFAM', 'Phage', 'tail', 'sheath')",19.298736356638997
"('tail', 'collar', 'domain', 'protein,3D')",19.293150702053133
"('TIGRFAM', 'DNA', 'polymerase', 'III')",19.29237411233374
"('Prophage', 'tail', 'fibre', 'N-terminal')",19.26558735604727
"('Phage', 'minor', 'structural', 'protein')",19.251932519699068
"('DNA', 'polymerase', 'III', 'delta')",19.2195412323223
"('score', '8.87,4Fe-4S', 'binding', 'domain')",19.21006006909525
"('Phage', 'P22-like', 'portal', 'protein')",19.209105632177973
"('capsid', 'protein', 'E,3D', 'domain')",19.18923207943721
"('proton', 'channel', 'family', 'protein')",19.084684969547226
"('enzyme', 'HsdR', 'protein', 'N-terminal')",19.06452616099584
"('regulatory', 'CII', 'family', 'protein')",19.057631002848943
"('tail', 'fibre', 'assembly', 'protein')",19.039154040283883
"('PFAM', 'Phage', 'tail', 'protein,23S')",19.03151415384177
"('SPP1', 'Gp6-like,3D', 'domain', 'protein')",19.000680220608082
"('Sigma', 'factor', 'regulatory', 'protein')",18.990605245723508
"('phage', 'terminase', 'small', 'subunit')",18.958213981564235
"('Cold-shock', 'DNA-binding', 'domain', 'protein')",18.938347447587745
"('DNA', 'polymerase', 'III', 'chi')",18.919980950463398
"('Cell', 'division', 'initiation', 'protein')",18.906073560959072
"('Divergent', 'AAA', 'domain', 'protein')",18.88971267233687
"('Terminase', 'DNA', 'packaging', 'enzyme')",18.842427371494075
"('gp32', 'DNA', 'binding', 'protein')",18.812352751455798
"('Gamma', 'DNA', 'binding', 'protein')",18.812352751455784
"('DNA', 'binding', 'protein', 'G5P')",18.812352751455784
"('tape', 'measure', 'protein,3D', 'domain')",18.758337948152096
"('transporter', 'substrate', 'binding', 'protein')",18.729060489465496
"('Glycosyl', 'transferase', 'family', 'group')",18.692596169242407
"('Single-strand', 'binding', 'protein', 'family')",18.688797052122
"('PFAM', 'Peptidase', 'family', 'M23')",18.68688778325673
"('VirE', 'N-terminal', 'domain', 'protein')",18.68542435772124
"('family', 'U32', 'C-terminal', 'domain')",18.676245030076068
"('ATP-dependent', 'helicase', 'nuclease', 'subunit')",18.654671863279724
"('RNA', 'polymerase', 'transcription', 'factor')",18.612764954760856
"('DNA', 'modification', 'methylase', 'DNA')",18.58067284352073
"('Bacterial', 'regulatory', 'helix-turn-helix', 'protein')",18.54442803653906
"('Phage', 'capsid', 'scaffolding', 'protein')",18.538398619072495
"('ABC', 'transporter', 'C-terminal', 'domain')",18.466839377025018
"('Phage', 'integrase', 'SAM-like', 'domain')",18.46509731036616
"('Phage', 'major', 'capsid', 'protein')",18.439542118994865
"('capsid', 'portal', 'protein,3D', 'domain')",18.414097873656175
"('protein', 'Primosomal', 'replication', 'protein')",18.407798746013142
"('PFAM', 'Bacterial', 'regulatory', 'proteins')",18.405218452294726
"('phage', 'tail', 'completion', 'protein')",18.307541198528497
"('phage', 'major', 'capsid', 'protein')",18.294511219411937
"('Prophage', 'minor', 'tail', 'protein')",18.288234447972528
"('Phage', 'regulatory', 'protein', 'rha')",18.270622989525144
"('Tail', 'Collar', 'domain', 'protein')",18.169422112024
"('portal', 'protein,4Fe-4S', 'binding', 'domain')",18.148776327656762
"('protein', 'tyrosine', 'phosphatase', 'activity')",18.140779628359816
"('Phage', 'portal', 'protein,4Fe-4S', 'binding')",18.130211082791554
"('Putative', 'carbohydrate', 'binding', 'domain')",18.109574747051326
"('PFAM', 'StbA', 'family', 'protein')",18.06771688167271
"('inner', 'membrane', 'protein', 'subunit')",18.029386050537028
"('Phage-related', 'baseplate', 'assembly', 'protein')",18.028598331654457
"('collar', 'domain', 'protein,3D', 'domain')",18.01581869677787
"('measure', 'protein', 'TP901', 'core')",17.99897098467646
"('lysozyme', 'C-terminal', 'domain', 'protein')",17.973077678493617
"('PFAM', 'N-6', 'DNA', 'methylase')",17.919838027212144
"(',Phage', 'minor', 'capsid', 'protein')",17.91419161910894
"('TIGRFAM', 'phage', 'major', 'capsid')",17.9106999040361
"('regulator', 'receiver', 'domain', 'protein')",17.88635118871703
"('tail', 'collar', 'domain', 'protein')",17.86987134943216
"(',HNH', 'endonuclease', 'domain', 'protein')",17.843435800562276
"('substrate', 'binding', 'protein', 'like')",17.817869756423363
"('N-4', 'N-6', 'domain', 'protein')",17.710469487167572
"('Phage', 'tail', 'tube', 'protein')",17.709382967196923
"('conserved', 'barrel', 'domain', 'protein')",17.661071119178175
"('Thr', 'protein', 'phosphatase', 'family')",17.656426987095273
"('Phage', 'conserved', 'hypothetical', 'protein')",17.642505874312974
"('phage', 'major', 'tail', 'protein')",17.611289842830757
"('Gp15', 'protein,3D', 'domain', 'protein')",17.544068508475696
"('Phage', 'baseplate', 'assembly', 'protein')",17.52602607392275
"('zinc', 'finger', 'domain', 'protein')",17.506100658276686
"('phage', 'minor', 'capsid', 'protein')",17.479153321345564
"('PFAM', 'Uncharacterised', 'protein', 'family')",17.423860691897985
"('organizer', 'N-terminal', 'domain', 'protein')",17.334927110637118
"('membrane', 'protein', 'beta-barrel', 'family')",17.328517915157185
"('Prokaryotic', 'DNA', 'binding', 'proteins')",17.326380052869276
"('binding', 'protein', 'transpeptidase', 'domain')",17.31247582135545
"('YopX', 'protein,3D', 'domain', 'protein')",17.298564027199482
"('phage', 'major', 'tail', 'tube')",17.280702003008045
"('outer', 'membrane', 'protein', 'assembly')",17.278609628903823
"('Phage', 'virion', 'morphogenesis', 'protein')",17.274483123692434
"('DNA', 'polymerase', 'elongation', 'subunit')",17.218424108285298
"('minor', 'tail', 'protein,3D', 'domain')",17.215228457948555
"('Phage', 'terminase', 'small', 'subunit')",17.16938723793838
"('viral', 'recombinase', 'family', 'protein')",17.158820306739358
"('protein', 'histidine', 'kinase', 'activity')",17.14389644305497
"('Putative', 'ATP-dependent', 'DNA', 'helicase')",17.134242724256566
"('major', 'facilitator', 'family', 'protein')",17.107587931899225
"('DNA', 'polymerase', 'III', 'subunits')",17.08709093629865
"('ATP-dependent', 'DNA', 'helicase', 'activity')",17.066384295706307
"('signal', 'sequence', 'domain', 'protein')",17.037735914869373
"('N-terminal', 'cleavage', 'methylation', 'domain')",16.985961977906598
"('TP901', 'family,3D', 'domain', 'protein')",16.93477947553582
"('Phage', 'integrase', 'family,3D', 'domain')",16.92904441012596
"('membrane', 'protein', 'beta-barrel', 'domain')",16.916583473296093
"('Phage', 'tail', 'sheath', 'protein')",16.91069293840087
"('TIGRFAM', 'phage', 'minor', 'tail')",16.910424141608345
"('system', 'ThiF', 'family', 'protein')",16.903355204832657
"('transporter', 'substrate-binding', 'protein', 'family')",16.89008103856677
"('major', 'tail', 'tube', 'protein')",16.838260393300168
"('ligase', 'like', 'membrane', 'protein')",16.686865327398742
"('SPP1', 'gp7', 'family', 'domain')",16.65778463247147
"('repeat', 'protein,3D', 'domain', 'protein')",16.630225152225414
"('Phage', 'protein', 'Gp19/Gp15/Gp42,6-O-methylguanine', 'DNA')",16.629751064510728
"('Phage', 'Terminase,3D', 'domain', 'protein')",16.589305753047682
"('Phage', 'protein', 'Gp19/Gp15/Gp42,3D', 'domain')",16.589305753047682
"('Tail', 'tape', 'measure', 'protein')",16.49792020445087
"('Phage', 'minor', 'capsid', 'protein')",16.49245043599028
"('PFAM', 'Phage', 'XkdN-like', 'protein')",16.48253996720304
"('NAD', 'FAD', 'binding', 'protein')",16.46163076801465
"('PFAM', 'helix-turn-helix', 'domain', 'protein')",16.404952788111757
"('DNA', 'mismatch', 'repair', 'protein')",16.39795814395231
"('type', 'III', 'restriction', 'protein')",16.394838792371722
"('N-terminal', 'domain', 'protein,3D', 'domain')",16.29049027280992
"('dependent', 'DNA', 'ligase', 'domain')",16.273075397314074
"('Phosphate', 'transporter', 'family', 'protein')",16.2202296402591
"('Phage', 'regulatory', 'protein', 'CII')",16.20566754768437
"('PFAM', 'Phage', 'minor', 'structural')",16.19785557784823
"('DNA', 'repair', 'protein,3D', 'domain')",16.172949060483298
"('Phage', 'major', 'tail', 'tube')",16.161726657689847
"('membrane', 'protein', 'assembly', 'complex')",16.136279015612125
"('polymerase', 'transcription', 'factor', 'activity')",16.125727395101677
"('PFAM', 'Phage', 'derived', 'protein')",16.04291682964591
"('helix', 'DNA', 'binding', 'domain')",16.0144539995662
"('TIGRFAM', 'phage', 'regulatory', 'protein')",16.003492740997842
"('iron-sulfur', 'binding', 'domain', 'protein')",15.96455251793514
"('pyridine', 'binding', 'domain', 'protein')",15.96455251793514
"('Putative', 'viral', 'replication', 'protein')",15.949888298790476
"('family', 'metalloprotease', 'domain', 'protein')",15.949416111882584
"('DNA', 'binding', 'domain,3D', 'domain')",15.83245616582331
"('alpha', 'beta', 'domain', 'protein')",15.825218501434478
"('score', '8.87,3D', 'domain', 'protein')",15.79710152215199
"('DNA-binding', 'domain,3D', 'domain', 'protein')",15.768422446145436
"('uracil', 'permease', 'family', 'protein')",15.749377844858657
"('protein', 'containing', 'LysM', 'domain')",15.747506866492095
"('Periplasmic', 'binding', 'protein', 'domain')",15.713013750939176
"('PilT', 'protein', 'domain', 'protein')",15.680876987936848
"('Phage', 'protein', 'F-like', 'protein')",15.662311743071648
"('family,4Fe-4S', 'binding', 'domain', 'protein')",15.60198243855043
"('protein,4Fe-4S', 'binding', 'domain', 'protein')",15.60198243855043
"('Putative', 'phage', 'tail', 'protein')",15.57305488842475
"('Phage', 'small', 'terminase', 'subunit')",15.517310541358682
"('HsdR', 'protein', 'N-terminal', 'domain')",15.515499356278923
"('factor', 'Spo0A', 'domain', 'protein')",15.489597492836168
"('lambda', 'tail', 'assembly', 'protein')",15.44072927975617
"('TIGRFAM', 'phosphate', 'binding', 'protein')",15.4341350670406
"('HNH', 'endonuclease', 'domain', 'protein')",15.204692069601307
"('Phage', 'tail', 'repeat', 'like')",15.16063409399895
"('LexA', 'DNA', 'binding', 'domain')",15.095490571657102
"('TIGRFAM', 'Phage', 'uncharacterised', 'protein')",15.006420882259007
"('GIY-YIG', 'catalytic', 'domain', 'protein')",14.967213413294793
"('nucleotide', 'binding', 'domain', 'protein')",14.843142344761468
"('ATPase', 'central', 'domain', 'protein')",14.838427106645966
"('LytTr', 'DNA-binding', 'domain', 'protein')",14.817332046626383
"('Bacteriophage', 'capsid', 'portal', 'protein')",14.785079636823063
"('DNA', 'binding,3D', 'domain', 'protein')",14.648316309375936
"('binding', 'protein', 'family,3D', 'domain')",14.523979926549153
"('DNA', 'polymerase', 'III', 'subunit')",14.47786682804417
"('Phage', 'tail', 'protein,3D', 'domain')",14.471703673411625
"('protein', 'kinase', 'protein', 'serine')",14.40105834250862
"('bacterial', 'DNA', 'recombination', 'protein')",14.292987133896524
"('major', 'tail', 'protein', 'phi13')",14.24463303145189
"('kinase', 'protein', 'kinase', 'protein')",14.173390979131497
"('protein', 'kinase', 'kinase', 'protein')",14.173390979131497
"('PFAM', 'tail', 'tape', 'measure')",14.076827278184112
"('PFAM', 'phage', 'portal', 'protein')",13.854665129423168
"('TonB', 'family', 'domain', 'protein')",13.72702369054614
"('tail', 'protein,3D', 'domain', 'protein')",13.56327490830079
"('PFAM', 'Phage', 'regulatory', 'protein')",13.460172154174579
"('protein', 'B-type', 'domain', 'protein')",13.358948893049487
"('dehydrogenase', 'reductase', 'family', 'protein')",13.311026493389363
"('PFAM', 'Phage', 'integrase', 'family')",13.28214038676709
"('PFAM', 'Phage', 'tail', 'protein')",13.077720084522014
"('sugar', 'binding', 'domain', 'protein')",13.017019937829275
"('HTH', 'family', 'regulatory', 'protein')",12.915764856466367
"('substrate', 'binding', 'domain', 'protein')",12.913926444865169
"('Phage', 'minor', 'tail', 'protein')",12.833756478441856
"('helicase', 'C-terminal', 'domain', 'protein')",12.737049657011895
"('Resolvase', 'helix-turn-helix', 'domain', 'protein')",12.63706640451646
"('membrane', 'protein', 'transport', 'protein')",12.474057370520867
"('gp7', 'family', 'domain', 'protein')",12.337981399800235
"('domain', 'protein,3D', 'domain', 'protein')",12.285942903025528
"('TIGRFAM', 'phage', 'portal', 'protein')",12.27901037092824
"('Phage', 'major', 'tail', 'protein')",12.169121435388611
"('TIGRFAM', 'Phage', 'recombination', 'protein')",12.010182801055208
"('DNA', 'replication', 'protein', 'DnaD')",11.975426108126541
"('PFAM', 'Phage', 'portal', 'protein')",11.735689784104977
"('phage', 'minor', 'tail', 'protein')",11.566315002420986
"('TIGRFAM', 'DNA', 'binding', 'domain')",11.46788373352745
"('DNA', 'binding', 'protein', 'like')",11.349646000785633
"('terminal', 'protease', 'family', 'protein')",11.321771672076764
"('protein', 'DnaJ', 'domain', 'protein')",11.037020798162132
"('Phage', 'DNA', 'packaging', 'protein')",10.957325722539231
"('phage', 'tail', 'assembly', 'protein')",10.410343999123825
"('DNA', 'specificity', 'domain', 'protein')",10.273276878029009
"('tail', 'tube', 'protein', 'family')",10.214278765195637
"('domain', 'protein', 'ATP-binding', 'protein')",9.899517274412183
"('protein', 'phosphatase', 'family', 'protein')",7.210779821445847
"('minor', 'tail', 'family', 'protein')",6.848092000435024
"('protein', 'N-terminal', 'domain', 'protein')",6.06985219062949
